timestamp,open,high,low,close,volume,adjclose
1703030400,375.0,376.03,370.53,370.62,26316700.0,367.13
1703116800,372.56,374.41,370.04,373.54,17708000.0,370.03
1703203200,373.68,375.18,372.71,374.58,17091100.0,371.06
1703548800,375.0,376.94,373.5,374.66,12673100.0,371.13
1703635200,373.69,375.06,372.81,374.07,14905400.0,370.55
1703721600,375.37,376.46,374.16,375.28,14327000.0,371.75
1703808000,376.0,377.16,373.48,376.04,18723000.0,372.5
1704153600,373.86,375.9,366.77,370.87,25258600.0,367.38
1704240000,369.01,373.26,368.51,370.6,23083500.0,367.11
1704326400,370.67,373.1,367.17,367.94,20901500.0,364.48
1704412800,368.97,372.06,366.5,367.75,20987000.0,364.29
1704672000,369.3,375.2,369.01,374.69,23134000.0,371.16
1704758400,372.01,375.99,371.19,375.79,20830000.0,372.25
1704844800,376.37,384.17,376.32,382.77,25514200.0,379.17
1704931200,386.0,390.68,380.38,384.63,27850800.0,381.01
1705017600,385.49,388.68,384.65,388.47,21645700.0,384.82
1705363200,393.66,394.03,387.62,390.27,27202300.0,386.6
1705449600,387.98,390.11,384.81,389.47,22234100.0,385.81
1705536000,391.72,393.99,390.12,393.87,23392100.0,390.16
1705622400,395.76,398.67,393.5,398.67,29272000.0,394.92
1705881600,400.02,400.62,393.59,396.51,27016900.0,392.78
1705968000,395.75,399.38,393.93,398.9,20525900.0,395.15
1706054400,401.54,405.63,400.45,402.56,24867000.0,398.77
1706140800,404.32,407.01,402.53,404.87,21021200.0,401.06
1706227200,404.37,406.17,402.43,403.93,17803300.0,400.13
1706486400,406.06,409.98,404.33,409.72,24510200.0,405.87
1706572800,412.26,413.05,406.45,408.59,33477600.0,404.75
1706659200,406.96,415.32,397.21,397.58,47871100.0,393.84
1706745600,401.83,408.0,401.8,403.78,30657700.0,399.98
1706832000,403.81,412.65,403.56,411.22,28245000.0,407.35
1707091200,409.9,411.16,403.99,405.65,25352300.0,401.83
1707177600,405.88,407.97,402.91,405.49,18382600.0,401.67
1707264000,407.44,414.3,407.4,414.05,22340500.0,410.15
1707350400,414.05,415.56,412.53,414.11,21225300.0,410.21
1707436800,415.25,420.82,415.09,420.55,22032800.0,416.59
1707696000,420.56,420.74,414.75,415.26,21202900.0,411.35
1707782400,404.94,410.07,403.39,406.32,27824900.0,402.5
1707868800,408.07,409.84,404.57,409.49,20401200.0,406.39
1707955200,408.14,409.13,404.29,406.56,21825500.0,403.48
1708041600,407.96,408.29,403.44,404.06,22281100.0,401.0
1708387200,403.24,404.49,398.01,402.79,24307900.0,399.74
1708473600,400.17,402.29,397.22,402.18,18631100.0,399.13
1708560000,410.19,412.83,408.57,411.65,27009900.0,408.53
1708646400,415.67,415.86,408.97,410.34,16295900.0,407.23
1708905600,411.46,412.16,407.36,407.54,16193500.0,404.45
1708992000,407.99,408.32,403.85,407.48,14835800.0,404.39
1709078400,408.18,409.3,405.32,407.72,13183100.0,404.63
1709164800,408.64,414.2,405.92,413.64,31947300.0,410.51
1709251200,411.27,415.87,410.88,415.5,17800300.0,412.35
1709510400,413.44,417.35,412.32,414.92,17596000.0,411.78
1709596800,413.96,414.25,400.64,402.65,26919200.0,399.6
1709683200,402.97,405.16,398.39,402.09,22344100.0,399.04
1709769600,406.12,409.78,402.24,409.14,18718500.0,406.04
1709856000,407.96,410.42,404.33,406.22,17971700.0,403.14
1710115200,403.76,405.68,401.26,404.52,16120800.0,401.46
1710201600,407.62,415.57,406.79,415.28,22457000.0,412.13
1710288000,418.1,418.18,411.45,415.1,17115900.0,411.95
1710374400,420.24,427.82,417.99,425.22,34157300.0,422.0
1710460800,419.29,422.6,412.79,416.42,45049800.0,413.26
1710720000,414.25,420.73,413.78,417.32,20106000.0,414.16
1710806400,417.83,421.67,415.55,421.41,19837900.0,418.22
1710892800,422.0,425.96,420.66,425.23,17860100.0,422.01
1710979200,429.83,430.82,427.16,429.37,21296200.0,426.12
1711065600,429.7,429.86,426.07,428.74,17636500.0,425.49
1711324800,425.24,427.41,421.61,422.86,18060500.0,419.66
1711411200,425.61,425.99,421.35,421.65,16725600.0,418.46
1711497600,424.44,424.45,419.01,421.43,16705000.0,418.24
1711584000,420.96,421.87,419.12,420.72,21871200.0,417.53
1711929600,423.95,427.89,422.22,424.57,16316000.0,421.35
1712016000,420.11,422.38,417.84,421.44,17912000.0,418.25
1712102400,419.73,423.26,419.09,420.45,16502300.0,417.26
1712188800,424.99,428.67,417.57,417.88,19370900.0,414.71
1712275200,420.01,426.51,418.32,425.52,16544300.0,422.3
1712534400,425.17,427.28,423.3,424.59,14272400.0,421.37
1712620800,426.44,427.74,421.62,426.28,12512300.0,423.05
1712707200,422.19,424.03,419.7,423.26,16216600.0,420.05
1712793600,425.82,429.37,422.36,427.93,17966400.0,424.69
1712880000,424.05,425.18,419.77,421.9,19232100.0,418.7
1713139200,426.6,426.82,413.43,413.64,20273500.0,410.51
1713225600,414.57,418.4,413.73,414.58,16765600.0,411.44
1713312000,417.25,418.88,410.33,411.84,15855500.0,408.72
1713398400,410.63,411.89,403.95,404.27,21029900.0,401.21
1713484800,404.03,405.48,397.77,399.12,30276500.0,396.1
1713744000,400.08,402.85,395.75,400.96,20286900.0,397.92
1713830400,404.24,408.2,403.06,407.57,15734500.0,404.48
1713916800,409.56,412.47,406.78,409.06,15065300.0,405.96
1714003200,394.03,399.89,388.03,399.04,40586500.0,396.02
1714089600,412.17,413.0,405.76,406.32,29694700.0,403.24
1714348800,405.25,406.32,399.19,402.25,19582100.0,399.2
1714435200,401.49,402.16,389.17,389.33,28781400.0,386.38
1714521600,392.61,401.72,390.31,394.94,23562500.0,391.95
1714608000,397.66,399.93,394.65,397.84,17709400.0,394.83
1714694400,402.28,407.15,401.86,406.66,17446700.0,403.58
1714953600,408.76,413.93,406.37,413.54,16996600.0,410.41
1715040000,414.66,414.67,409.09,409.34,20018200.0,406.24
1715126400,408.17,412.23,406.71,410.54,11792300.0,407.43
1715212800,410.57,412.72,409.1,412.32,14689700.0,409.2
1715299200,412.94,415.38,411.8,414.74,13402300.0,411.6
1715558400,418.01,418.35,410.82,413.72,15440200.0,410.59
1715644800,412.02,417.49,411.55,416.56,15109300.0,413.4
1715731200,417.9,423.81,417.27,423.08,22239500.0,420.63
1715817600,421.8,425.42,420.35,420.99,17530100.0,418.55
1715904000,422.54,422.92,418.03,420.21,15352200.0,417.78
1716163200,420.21,426.77,419.99,425.34,16272100.0,422.88
1716249600,426.83,432.97,424.85,429.04,21453300.0,426.56
1716336000,430.09,432.41,427.13,430.52,18073700.0,428.03
1716422400,432.97,433.6,425.42,427.0,17211700.0,424.53
1716508800,427.19,431.06,424.41,430.16,11845800.0,427.67
1716854400,429.63,430.82,426.6,430.32,15718000.0,427.83
1716940800,425.69,430.94,425.69,429.17,15517100.0,426.69
1717027200,424.3,424.3,414.24,414.67,28424800.0,412.27
1717113600,416.75,416.75,404.51,415.13,47995300.0,412.73
1717372800,415.53,416.43,408.92,413.52,17484700.0,411.13
1717459200,412.43,416.44,409.68,416.07,14348900.0,413.66
1717545600,417.81,424.08,416.3,424.01,16988000.0,421.56
1717632000,424.01,425.31,420.58,424.52,14861300.0,422.06
1717718400,426.2,426.28,423.0,423.85,13621700.0,421.4
1717977600,424.7,428.08,423.89,427.87,14003000.0,425.39
1718064000,425.48,432.82,425.25,432.68,14551100.0,430.18
1718150400,435.32,443.4,433.25,441.06,22366200.0,438.51
1718236800,440.85,443.39,439.37,441.58,15960600.0,439.02
1718323200,438.28,443.14,436.72,442.57,13582000.0,440.01
1718582400,442.59,450.94,440.72,448.37,20790000.0,445.78
1718668800,449.71,450.14,444.89,446.34,17112500.0,443.76
1718841600,446.3,446.53,441.27,445.7,19877400.0,443.12
1718928000,447.38,450.58,446.51,449.78,34486200.0,447.18
1719187200,449.8,452.75,446.41,447.67,15913700.0,445.08
1719273600,448.25,451.42,446.75,450.95,16747500.0,448.34
1719360000,449.0,453.6,448.19,452.16,16507000.0,449.54
1719446400,452.18,456.17,451.77,452.85,14806300.0,450.23
1719532800,453.07,455.38,446.41,446.95,28362300.0,444.36
1719792000,448.66,457.37,445.66,456.73,17662800.0,454.09
1719878400,453.2,459.59,453.11,459.28,13979800.0,456.62
1719964800,458.19,461.02,457.88,460.77,9932800.0,458.1
1720137600,459.61,468.35,458.97,467.56,16000300.0,464.85
1720396800,466.55,467.7,464.46,466.24,12962300.0,463.54
1720483200,467.0,467.33,458.0,459.54,17207200.0,456.88
1720569600,461.22,466.46,458.86,466.25,18196100.0,463.55
1720656000,462.98,464.78,451.55,454.7,23111200.0,452.07
1720742400,454.33,456.36,450.65,453.55,16324300.0,450.93
1721001600,453.3,457.26,451.43,453.96,14429400.0,451.33
1721088000,454.22,454.3,446.66,449.52,17175700.0,446.92
1721174400,442.59,444.85,439.18,443.52,21778000.0,440.95
1721260800,444.34,444.65,434.4,440.37,20794800.0,437.82
1721347200,433.1,441.14,432.0,437.11,20940400.0,434.58
1721606400,441.79,444.6,438.91,442.94,15808800.0,440.38
1721692800,443.9,448.39,443.1,444.85,13107100.0,442.28
1721779200,440.45,441.48,427.59,428.9,26805800.0,426.42
1721865600,428.8,429.8,417.51,418.4,29943800.0,415.98
1721952000,418.2,428.92,417.27,425.27,23583800.0,422.81
1722211200,431.58,432.15,424.7,426.73,15125800.0,424.26
1722297600,427.72,429.05,417.36,422.92,32687600.0,420.47
1722384000,420.5,421.78,412.21,418.35,42891400.0,415.93
1722470400,420.79,427.46,413.09,417.11,30296400.0,414.7
1722556800,412.49,415.0,404.34,408.49,29437900.0,406.13
1722816000,389.17,401.04,385.58,395.15,40709200.0,392.86
1722902400,400.0,405.67,398.5,399.61,24946500.0,397.3
1722988800,408.64,410.08,397.47,398.43,20650900.0,396.12
1723075200,402.44,405.86,399.94,402.69,20203000.0,400.36
1723161600,404.03,408.05,402.26,406.02,19276700.0,403.67
1723420800,407.06,408.76,404.24,406.81,16762900.0,404.46
1723507200,409.59,414.95,409.57,414.01,19414300.0,411.61
1723593600,414.8,417.72,412.45,416.86,18267000.0,414.45
1723680000,419.8,421.11,417.66,421.03,20752100.0,419.35
1723766400,420.6,421.34,417.3,418.47,22775600.0,416.8
1724025600,418.96,421.75,416.46,421.53,15234000.0,419.85
1724112000,421.7,425.86,421.64,424.8,16387600.0,423.1
1724198400,424.08,426.4,421.72,424.14,16067300.0,422.45
1724284800,424.36,426.79,414.61,415.55,19361900.0,413.89
1724371200,416.98,419.26,412.09,416.79,18493800.0,415.13
1724630400,416.37,417.28,411.34,413.49,13152800.0,411.84
1724716800,412.86,414.36,410.25,413.84,13492900.0,412.19
1724803200,414.88,415.0,407.31,410.6,14882700.0,408.96
1724889600,414.94,422.05,410.6,413.12,17045200.0,411.47
1724976000,415.6,417.49,412.13,417.14,24308300.0,415.47
1725321600,417.91,419.88,407.03,409.44,20313600.0,407.8
1725408000,405.91,411.24,404.37,408.9,15135800.0,407.27
1725494400,407.62,413.1,406.13,408.39,14195500.0,406.76
1725580800,409.06,410.65,400.8,401.7,19609500.0,400.1
1725840000,407.24,408.65,402.15,405.72,15295100.0,404.1
1725926400,408.2,416.33,407.7,414.2,19594300.0,412.55
1726012800,415.5,423.99,409.58,423.04,19266900.0,421.35
1726099200,423.31,427.37,419.75,427.0,17418800.0,425.29
1726185600,425.83,431.83,425.46,430.59,15874600.0,428.87
1726444800,430.6,433.53,428.22,431.34,13834700.0,429.62
1726531200,440.23,441.85,432.27,435.15,18874200.0,433.41
1726617600,435.0,436.03,430.41,430.81,18898000.0,429.09
1726704000,441.23,441.5,436.9,438.69,21706600.0,436.94
1726790400,437.22,439.24,434.22,435.27,55167100.0,433.53
1727049600,434.28,436.46,430.39,433.51,15128900.0,431.78
1727136000,433.0,433.35,426.1,429.17,17015800.0,427.46
1727222400,429.83,433.12,428.57,432.11,13396400.0,430.38
1727308800,435.09,435.3,429.13,431.31,14492000.0,429.59
1727395200,431.52,431.85,427.47,428.02,14896100.0,426.31
1727654400,428.21,430.42,425.37,430.3,16807300.0,428.58
1727740800,428.45,428.48,418.81,420.69,19092900.0,419.01
1727827200,422.58,422.82,416.71,417.13,16582300.0,415.46
1727913600,417.63,419.55,414.29,416.54,13686400.0,414.88
1728000000,418.24,419.75,414.97,416.06,19169700.0,414.4
1728259200,416.0,417.11,409.0,409.54,20919800.0,407.9
1728345600,410.9,415.66,408.17,414.71,19229300.0,413.05
1728432000,415.86,420.38,414.3,417.46,14974300.0,415.79
1728518400,415.23,417.35,413.15,415.84,13848400.0,414.18
1728604800,416.14,417.13,413.25,416.32,14144900.0,414.66
1728864000,417.77,424.04,417.52,419.14,16653100.0,417.47
1728950400,422.18,422.48,415.26,418.74,18900200.0,417.07
1729036800,415.17,416.36,410.48,416.12,15508900.0,414.46
