timestamp,open,high,low,close,volume,adjclose
1672531200,16547.91,16630.44,16521.23,16625.08,9244361700.0,16625.08
1672617600,16625.51,16759.34,16572.23,16688.47,12097775227.0,16688.47
1672704000,16688.85,16760.45,16622.37,16679.86,13903079207.0,16679.86
1672790400,16680.21,16964.59,16667.76,16863.24,18421743322.0,16863.24
1672876800,16863.47,16884.02,16790.28,16836.74,13692758566.0,16836.74
1672963200,16836.47,16991.99,16716.42,16951.97,14413662913.0,16951.97
1673049600,16952.12,16975.02,16914.19,16955.08,7714767174.0,16955.08
1673136000,16954.15,17091.14,16924.05,17091.14,9768827914.0,17091.14
1673222400,17093.99,17389.96,17093.99,17196.55,18624736866.0,17196.55
1673308800,17192.95,17484.72,17162.99,17446.29,15808338949.0,17446.29
1673395200,17446.36,17934.9,17337.99,17934.9,18372283782.0,17934.9
1673481600,18117.59,19030.09,17995.2,18869.59,34971338710.0,18869.59
1673568000,18868.91,19964.32,18753.16,19909.57,29225029694.0,19909.57
1673654400,19910.54,21075.14,19907.83,20976.3,38967784639.0,20976.3
1673740800,20977.48,20993.75,20606.99,20880.8,19298407543.0,20880.8
1673827200,20882.22,21360.88,20715.75,21169.63,26792494050.0,21169.63
1673913600,21175.83,21438.66,20978.53,21161.52,24999983362.0,21161.52
1674000000,21161.05,21564.5,20541.54,20688.78,30005625418.0,20688.78
1674086400,20686.75,21163.01,20685.38,21086.79,21152848261.0,21086.79
1674172800,21085.37,22692.36,20919.13,22676.55,28799154319.0,22676.55
1674259200,22677.43,23282.35,22511.83,22777.63,32442278429.0,22777.63
1674345600,22777.99,23056.73,22387.9,22720.42,24746386230.0,22720.42
1674432000,22721.09,23126.49,22654.3,22934.43,26518700512.0,22934.43
1674518400,22929.63,23134.01,22549.74,22636.47,26405069715.0,22636.47
1674604800,22639.27,23722.1,22406.08,23117.86,30685366709.0,23117.86
1674691200,23108.96,23237.08,22911.37,23032.78,26357839322.0,23032.78
1674777600,23030.72,23417.72,22654.59,23078.73,25383335641.0,23078.73
1674864000,23079.96,23165.9,22908.85,23031.09,14712928379.0,23031.09
1674950400,23031.45,23919.89,22985.07,23774.57,27423687259.0,23774.57
1675036800,23774.65,23789.35,22657.58,22840.14,27205595568.0,22840.14
1675123200,22840.8,23225.02,22765.57,23139.28,22837828665.0,23139.28
1675209600,23137.84,23764.54,22877.75,23723.77,26683255504.0,23723.77
1675296000,23720.82,24167.21,23468.6,23471.87,32066936882.0,23471.87
1675382400,23469.41,23678.1,23279.96,23449.32,27083066007.0,23449.32
1675468800,23446.32,23556.95,23291.79,23331.85,15639298538.0,23331.85
1675555200,23332.25,23423.44,22841.76,22955.67,19564262605.0,22955.67
1675641600,22954.02,23119.28,22692.03,22760.11,23825006542.0,22760.11
1675728000,22757.27,23310.97,22756.26,23264.29,27187964471.0,23264.29
1675814400,23263.42,23367.96,22731.1,22939.4,25371367758.0,22939.4
1675900800,22946.57,22996.44,21773.97,21819.04,32572572185.0,21819.04
1675987200,21819.01,21941.19,21539.39,21651.18,27078406594.0,21651.18
1676073600,21651.84,21891.41,21618.45,21870.88,16356226232.0,21870.88
1676160000,21870.9,22060.99,21682.83,21788.2,17821046406.0,21788.2
1676246400,21787.0,21898.41,21460.09,21808.1,23918742607.0,21808.1
1676332800,21801.82,22293.14,21632.39,22220.8,26792596581.0,22220.8
1676419200,22220.59,24307.84,22082.77,24307.84,32483312909.0,24307.84
1676505600,24307.35,25134.12,23602.52,23623.47,39316664596.0,23623.47
1676592000,23621.28,24924.04,23460.76,24565.6,41358451255.0,24565.6
1676678400,24565.3,24798.84,24468.37,24641.28,19625427158.0,24641.28
1676764800,24640.03,25093.05,24327.64,24327.64,25555105670.0,24327.64
1676851200,24336.62,25020.46,23927.91,24829.15,28987376573.0,24829.15
1676937600,24833.05,25126.85,24200.36,24436.35,31252098714.0,24436.35
1677024000,24437.42,24472.34,23644.32,24188.84,30199996781.0,24188.84
1677110400,24190.72,24572.09,23693.92,23947.49,30476264066.0,23947.49
1677196800,23946.01,24103.71,23007.07,23198.13,26811744928.0,23198.13
1677283200,23200.13,23210.21,22861.56,23175.38,16100721565.0,23175.38
1677369600,23174.15,23654.37,23084.22,23561.21,16644534842.0,23561.21
1677456000,23561.45,23857.89,23205.88,23522.87,22660763494.0,23522.87
1677542400,23521.84,23585.38,23077.65,23147.35,20535363434.0,23147.35
1677628800,23150.93,23880.63,23088.63,23646.55,24662841200.0,23646.55
1677715200,23647.02,23739.14,23245.02,23475.47,20386398516.0,23475.47
1677801600,23476.63,23479.35,22213.24,22362.68,26062404610.0,22362.68
1677888000,22362.92,22405.18,22198.98,22353.35,11166012913.0,22353.35
1677974400,22354.14,22613.69,22307.14,22435.51,13317001733.0,22435.51
1678060800,22436.82,22584.29,22331.31,22429.76,17353192895.0,22429.76
1678147200,22428.32,22527.42,22011.26,22219.77,22765452204.0,22219.77
1678233600,22216.44,22268.9,21708.05,21718.08,22536575684.0,21718.08
1678320000,21720.08,21802.72,20210.31,20363.02,30364664171.0,20363.02
1678406400,20367.0,20370.6,19628.25,20187.24,39578257695.0,20187.24
1678492800,20187.88,20792.53,20068.66,20632.41,30180288176.0,20632.41
1678579200,20628.03,22185.03,20448.81,22163.95,29279035521.0,22163.95
1678665600,22156.41,24550.84,21918.2,24197.53,49466362688.0,24197.53
1678752000,24201.77,26514.72,24081.18,24746.07,54622230164.0,24746.07
1678838400,24770.93,25240.62,23964.91,24375.96,43655701450.0,24375.96
1678924800,24373.46,25190.33,24225.11,25052.79,33866061747.0,25052.79
1679011200,25055.12,27787.81,24955.17,27423.93,50730261335.0,27423.93
1679097600,27448.12,27725.95,26636.26,26965.88,35723036817.0,26965.88
1679184000,26969.5,28440.56,26907.72,28038.68,37769448859.0,28038.68
1679270400,28041.6,28527.72,27242.88,27767.24,44774027664.0,27767.24
1679356800,27768.39,28439.56,27439.65,28175.82,36102192830.0,28175.82
1679443200,28158.72,28803.34,26760.0,27307.44,33382021890.0,27307.44
1679529600,27301.96,28729.84,27183.36,28333.97,24220433689.0,28333.97
1679616000,28324.11,28388.44,27039.27,27493.29,25980310960.0,27493.29
1679702400,27487.34,27791.83,27196.23,27494.71,13383005987.0,27494.71
1679788800,27495.52,28178.14,27445.05,27994.33,13878363192.0,27994.33
1679875200,27994.07,28037.93,26606.69,27139.89,18188895178.0,27139.89
1679961600,27132.89,27460.72,26677.82,27268.13,17783600385.0,27268.13
1680048000,27267.03,28619.54,27259.66,28348.44,20684945906.0,28348.44
1680134400,28350.14,29159.9,27720.16,28033.56,22435349951.0,28033.56
1680220800,28032.26,28639.9,27583.71,28478.48,19001327598.0,28478.48
1680307200,28473.33,28802.46,28297.17,28411.04,10876469901.0,28411.04
1680393600,28462.85,28518.96,27884.09,28199.31,12284641999.0,28199.31
1680480000,28183.08,28475.62,27276.72,27790.22,19556501327.0,27790.22
1680566400,27795.27,28433.74,27681.3,28168.09,15284538859.0,28168.09
1680652800,28169.73,28739.24,27843.76,28177.98,17052315986.0,28177.98
1680739200,28175.23,28178.38,27738.76,28044.14,13837809380.0,28044.14
1680825600,28038.97,28111.59,27794.03,27925.86,10861680497.0,27925.86
1680912000,27920.51,28159.86,27883.39,27947.79,9373255556.0,27947.79
1680998400,27952.37,28532.83,27828.48,28333.05,12175322951.0,28333.05
1681084800,28336.03,29771.46,28189.27,29652.98,19282400094.0,29652.98
1681171200,29653.68,30509.08,29609.3,30235.06,20121259843.0,30235.06
1681257600,30231.58,30462.48,29725.57,30139.05,18651929926.0,30139.05
1681344000,29892.74,30539.85,29878.62,30399.07,17487721001.0,30399.07
1681430400,30409.56,31005.61,30044.5,30485.7,22659995079.0,30485.7
1681516800,30490.75,30601.74,30245.88,30318.5,11940685378.0,30318.5
1681603200,30315.98,30555.54,30157.83,30315.36,12854816417.0,30315.36
1681689600,30317.15,30319.2,29275.37,29445.04,17872186762.0,29445.04
1681776000,29449.09,30470.3,29154.85,30397.55,19480529496.0,30397.55
1681862400,30394.19,30411.05,28669.9,28822.68,24571565421.0,28822.68
1681948800,28823.68,29076.4,28037.26,28245.99,21340360360.0,28245.99
1682035200,28249.23,28349.97,27177.37,27276.91,20759504330.0,27276.91
1682121600,27265.89,27872.14,27169.57,27817.5,13125734602.0,27817.5
1682208000,27816.14,27820.24,27400.31,27591.38,12785446832.0,27591.38
1682294400,27591.73,27979.98,27070.85,27525.34,17703288330.0,27525.34
1682380800,27514.87,28371.08,27207.93,28307.6,17733373139.0,28307.6
1682467200,28300.06,29995.84,27324.55,28422.7,31854242019.0,28422.7
1682553600,28428.46,29871.55,28402.89,29473.79,27153445027.0,29473.79
1682640000,29481.01,29572.79,28929.61,29340.26,17544464887.0,29340.26
1682726400,29336.57,29452.46,29088.04,29248.49,10662634333.0,29248.49
1682812800,29245.52,29952.03,29114.02,29268.81,14652199272.0,29268.81
1682899200,29227.1,29329.94,27680.79,28091.57,18655599976.0,28091.57
1682985600,28087.18,28881.3,27924.12,28680.54,16432924527.0,28680.54
1683072000,28680.49,29259.53,28178.39,29006.31,19122972518.0,29006.31
1683158400,29031.3,29353.19,28694.04,28847.71,15548678514.0,28847.71
1683244800,28851.48,29668.91,28845.51,29534.38,17936566518.0,29534.38
1683331200,29538.86,29820.13,28468.97,28904.62,15913866714.0,28904.62
1683417600,28901.62,29157.52,28441.37,28454.98,11301355486.0,28454.98
1683504000,28450.46,28663.27,27310.13,27694.27,19122903752.0,27694.27
1683590400,27695.07,27821.4,27375.6,27658.78,14128593256.0,27658.78
1683676800,27654.64,28322.69,26883.67,27621.76,20656025026.0,27621.76
1683763200,27621.09,27621.94,26781.83,27000.79,16724343943.0,27000.79
1683849600,26987.66,27055.65,25878.43,26804.99,19313599897.0,26804.99
1683936000,26807.77,27030.48,26710.87,26784.08,9999171605.0,26784.08
1684022400,26788.97,27150.98,26661.36,26930.64,10014858959.0,26930.64
1684108800,26931.38,27646.35,26766.1,27192.69,14413231792.0,27192.69
1684195200,27171.51,27299.3,26878.95,27036.65,12732238816.0,27036.65
1684281600,27035.47,27465.93,26600.14,27398.8,15140006925.0,27398.8
1684368000,27401.65,27466.53,26415.1,26832.21,15222938600.0,26832.21
1684454400,26826.75,27128.62,26700.21,26890.13,11258983301.0,26890.13
1684540800,26888.84,27155.16,26843.28,27129.59,7044911360.0,27129.59
1684627200,27118.42,27265.92,26706.92,26753.83,8647416921.0,26753.83
1684713600,26749.89,27045.73,26549.73,26851.28,11056770492.0,26851.28
1684800000,26855.96,27434.68,26816.18,27225.73,13697203143.0,27225.73
1684886400,27224.6,27224.6,26106.58,26334.82,16299104428.0,26334.82
1684972800,26329.46,26591.52,25890.59,26476.21,13851122697.0,26476.21
1685059200,26474.18,26916.67,26343.95,26719.29,12711619225.0,26719.29
1685145600,26720.18,26888.88,26621.14,26868.35,7892015141.0,26868.35
1685232000,26871.16,28193.45,26802.75,28085.65,14545229578.0,28085.65
1685318400,28075.59,28432.04,27563.88,27745.88,15181308984.0,27745.88
1685404800,27745.12,28044.76,27588.5,27702.35,13251081851.0,27702.35
1685491200,27700.53,27831.68,26866.45,27219.66,15656371534.0,27219.66
1685577600,27218.41,27346.11,26671.72,26819.97,14678970415.0,26819.97
1685664000,26824.56,27303.86,26574.64,27249.59,14837415000.0,27249.59
1685750400,27252.32,27317.05,26958.0,27075.13,8385597470.0,27075.13
1685836800,27075.12,27407.02,26968.22,27119.07,9360912318.0,27119.07
1685923200,27123.11,27129.98,25445.17,25760.1,21513292646.0,25760.1
1686009600,25732.11,27313.82,25434.87,27238.78,21929670693.0,27238.78
1686096000,27235.65,27332.18,26146.99,26346.0,19530045082.0,26346.0
1686182400,26347.65,26797.51,26246.66,26508.22,11904824295.0,26508.22
1686268800,26505.92,26770.29,26339.31,26480.38,11015551640.0,26480.38
1686355200,26481.76,26531.04,25501.84,25851.24,19872933189.0,25851.24
1686441600,25854.03,26203.44,25668.99,25940.17,10732609603.0,25940.17
1686528000,25934.29,26087.92,25675.2,25902.5,11677889997.0,25902.5
1686614400,25902.94,26376.35,25728.37,25918.73,14143474486.0,25918.73
1686700800,25920.26,26041.8,24902.15,25124.68,14265717766.0,25124.68
1686787200,25121.67,25735.31,24797.17,25576.39,15837384409.0,25576.39
1686873600,25575.28,26463.17,25245.36,26327.46,16324646965.0,26327.46
1686960000,26328.68,26769.39,26174.49,26510.68,11090276850.0,26510.68
1687046400,26510.46,26675.93,26325.89,26336.21,9565695129.0,26336.21
1687132800,26335.44,26984.61,26312.83,26851.03,12826986222.0,26851.03
1687219200,26841.66,28388.97,26668.79,28327.49,22211859147.0,28327.49
1687305600,28311.31,30737.33,28283.41,30027.3,33346760979.0,30027.3
1687392000,29995.94,30496.0,29679.16,29912.28,20653160491.0,29912.28
1687478400,29896.38,31389.54,29845.21,30695.47,24115570085.0,30695.47
1687564800,30708.74,30804.15,30290.15,30548.7,12147822496.0,30548.7
1687651200,30545.15,31041.27,30327.94,30480.26,12703464114.0,30480.26
1687737600,30480.52,30636.03,29955.74,30271.13,16493186997.0,30271.13
1687824000,30274.32,31006.79,30236.65,30688.16,16428827944.0,30688.16
1687910400,30696.56,30703.28,29921.82,30086.25,14571500779.0,30086.25
1687996800,30086.19,30796.25,30057.2,30445.35,13180860821.0,30445.35
